username,course_id,date,nevents,nprogcheck,nshow_answer,nvideo,nproblem_check,nforum,ntranscript,nseq_goto,nseek_video,npause_video,nvideos_viewed,nvideos_watched_sec,nforum_reads,nforum_posts,nforum_threads,nproblems_answered,nproblems_attempted,nproblems_multiplechoice,nproblems_choice,nproblems_numerical,nproblems_option,nproblems_custom,nproblems_string,nproblems_mixed,nproblems_forumula,nproblems_other,first_event,last_event,avg_dt,sdv_dt,max_dt,n_dt,sum_dt
dws0ta5, MITx/8.01r_3/2016_Fall,2016-09-07,114,2,0,0,0,0,0,3,0,0,0,0.0,0,0,0,25,85,0,0,0,0,5,0,0,0,0,2016-09-07 13:20:05.913342 UTC,2016-09-07 18:30:26.945395 UTC,7.934720074766352,31.242762343578235,297.939058,107,849.0150479999998
zerihfp, MITx/8.01r_3/2016_Fall,2016-09-07,74,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,24,66,0,0,0,0,5,0,0,0,0,2016-09-07 13:19:50.519551 UTC,2016-09-07 15:39:57.485257 UTC,8.364329242857144,30.90967620866952,233.796054,70,585.5030469999999
fke3v8v, MITx/8.01r_3/2016_Fall,2016-09-07,27,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,20,40,0,0,0,0,5,0,0,0,0,2016-09-07 20:42:32.810502 UTC,2016-09-07 21:35:29.816111 UTC,6.135118272727272,8.228282293249066,31.594462,22,134.972602
12jo3yw, MITx/8.01r_3/2016_Fall,2016-09-07,78,3,0,6,6,0,0,5,0,4,2,76.73308103814698,0,0,0,25,80,0,0,0,0,5,0,0,0,0,2016-09-07 00:00:00 UTC,2016-09-07 23:17:56.514437 UTC,8.134135355263155,14.534359228132224,83.295806,76,618.1942869999998
2q30g28, MITx/8.01r_3/2016_Fall,2016-09-07,86,0,1,0,20,0,0,5,0,0,0,0.0,0,0,0,20,40,0,0,0,0,5,0,0,0,0,2016-09-07 22:50:26.807488 UTC,2016-09-07 23:50:33.843741 UTC,14.135046487500004,36.327228638762,211.155222,80,1130.8037190000005
a0vorqk, MITx/8.01r_3/2016_Fall,2016-09-07,2316,0,1,2061,2,0,0,23,24,27,9,1836.3260899885559,0,0,0,20,45,0,0,0,0,5,0,0,0,0,2016-09-07 00:00:00 UTC,2016-09-07 20:16:17.42586 UTC,3.0547216232135104,17.737986021404122,255.88471800000002,2309,7053.352227999995
0icp128, MITx/8.01r_3/2016_Fall,2016-09-07,13,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,5,93,0,0,0,0,0,0,0,0,0,2016-09-07 23:47:56.896924 UTC,2016-09-07 23:50:21.479488 UTC,12.048547,29.133431088880172,103.298725,12,144.58256400000005
xolejw8, MITx/8.01r_3/2016_Fall,2016-09-08,4,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 18:44:12.533078 UTC,2016-09-08 18:44:17.485616 UTC,1.6508459999999998,0.9540371361278344,2.246261,3,4.952538
6qcvnh2, MITx/8.01r_3/2016_Fall,2016-09-08,135,0,4,0,44,0,0,11,0,0,0,0.0,0,0,0,10,21,0,0,0,0,4,0,0,0,0,2016-09-08 20:45:41.053628 UTC,2016-09-08 23:53:06.332994 UTC,8.523695387096774,31.56848484029117,282.983078,124,1056.938228
y58iol5, MITx/8.01r_3/2016_Fall,2016-09-08,510,0,7,60,127,0,0,61,4,53,16,1650.149576209404,0,0,0,5,31,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:00:07.38783 UTC,15.28473588400001,37.409891722273116,299.860358,500,7642.367942000005
etj0kup, MITx/8.01r_3/2016_Fall,2016-09-08,306,0,0,34,55,0,0,33,15,18,12,1345.0896791965295,0,0,0,5,22,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:57:40.057625 UTC,13.857421783216784,38.87181937843725,291.623741,286,3963.2226299999998
5adpp4h, MITx/8.01r_3/2016_Fall,2016-09-08,317,0,4,7,113,0,0,45,0,5,6,261.66871394603515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:18:58.192483 UTC,19.488949077922086,46.60136157150136,295.615637,308,6002.596316000001
stzocp0, MITx/8.01r_3/2016_Fall,2016-09-08,83,0,0,0,23,0,0,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:51:43.619178 UTC,2016-09-08 03:52:54.351355 UTC,15.355713500000007,40.92803268460476,278.35601299999996,76,1167.0342260000007
7wodtcz, MITx/8.01r_3/2016_Fall,2016-09-08,225,0,3,4,57,0,0,14,0,2,1,91.96153090558624,0,0,0,5,55,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:39:37.90412 UTC,22.105593215962443,50.62122180077851,284.316035,213,4708.491355
12jo3yw, MITx/8.01r_3/2016_Fall,2016-09-08,316,2,6,5,77,0,0,26,1,5,4,276.7497249666214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:18:57.470475 UTC,12.098516393548381,32.3620875136581,237.6929,310,3750.5400819999977
vndozi2, MITx/8.01r_3/2016_Fall,2016-09-08,393,0,7,49,79,0,0,28,14,32,15,2177.2905530095363,0,0,0,25,87,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:43:44.92926 UTC,21.995138174025975,50.30078937856484,299.391915,385,8468.128197
fbnfms1, MITx/8.01r_3/2016_Fall,2016-09-08,86,1,0,17,0,0,0,6,1,16,9,1835.81732209346,0,0,0,13,20,0,0,0,0,2,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 18:55:11.654369 UTC,24.61882810256409,48.24105099514162,232.71527200000003,78,1920.2685919999994
h2z4fai, MITx/8.01r_3/2016_Fall,2016-09-08,56,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,2016-09-08 07:47:20.167214 UTC,2016-09-08 21:19:19.825455 UTC,6.166475591836737,16.787629805401362,117.710982,49,302.15730400000007
ltmrbfs, MITx/8.01r_3/2016_Fall,2016-09-08,111,0,2,5,41,0,0,0,0,4,3,124.58699985694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 03:11:11.7959 UTC,25.1310766826923,60.90877119893877,299.484329,104,2613.631974999999
8cs23cb, MITx/8.01r_3/2016_Fall,2016-09-08,8,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,25,105,0,0,0,0,5,0,0,0,0,2016-09-08 18:44:34.865488 UTC,2016-09-08 18:45:38.280075 UTC,9.059226714285716,10.275609812470039,24.816673,7,63.414587
65s4z7e, MITx/8.01r_3/2016_Fall,2016-09-08,74,1,0,0,0,0,0,7,0,0,0,0.0,0,0,0,5,49,0,0,0,0,0,0,0,0,0,2016-09-08 02:15:39.255343 UTC,2016-09-08 18:32:09.401081 UTC,10.569934652173913,27.80739461946983,139.147818,69,729.3254909999998
195z6gz, MITx/8.01r_3/2016_Fall,2016-09-08,287,1,0,2,113,0,0,0,0,1,2,34.94638524859741,0,0,0,24,71,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 21:57:49.295714 UTC,15.257314699300707,40.082501624032155,278.312722,286,4363.592004000003
dmrpnls, MITx/8.01r_3/2016_Fall,2016-09-08,40,0,2,0,12,0,0,5,0,0,0,0.0,0,0,0,20,52,0,0,0,0,5,0,0,0,0,2016-09-08 21:27:56.454893 UTC,2016-09-08 21:43:19.770545 UTC,23.674760307692303,57.72823294745433,266.951662,39,923.315652
2q30g28, MITx/8.01r_3/2016_Fall,2016-09-08,166,1,2,0,62,0,0,14,0,0,0,0.0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2016-09-08 00:05:16.706635 UTC,2016-09-08 22:55:19.502462 UTC,23.227519387096766,53.25409185679224,298.254869,155,3600.265504999999
hdvdo4k, MITx/8.01r_3/2016_Fall,2016-09-08,161,1,0,0,15,0,0,18,0,0,0,0.0,0,0,0,25,71,0,0,0,0,5,0,0,0,0,2016-09-08 04:24:06.109476 UTC,2016-09-08 23:52:38.108684 UTC,19.950921770270266,45.64098528254508,271.795119,148,2952.7364219999986
a0vorqk, MITx/8.01r_3/2016_Fall,2016-09-08,279,0,0,22,99,0,0,8,16,6,6,295.34140990844725,0,0,0,5,18,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:58:18.839521 UTC,15.982751989051087,36.71396430705801,269.20540800000003,274,4379.274044999999
0icp128, MITx/8.01r_3/2016_Fall,2016-09-08,393,0,10,7,103,0,0,78,0,5,6,328.74866266143454,0,0,0,20,40,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:58:12.237641 UTC,22.549084490616625,51.275093198716974,286.453788,373,8410.808515000002
psdb3zn, MITx/8.01r_3/2016_Fall,2016-09-08,78,0,1,11,8,0,0,11,4,6,3,137.33029470436097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 05:53:06.030836 UTC,12.721321219178085,27.95543763042745,188.281589,73,928.656449
dws0ta5, MITx/8.01r_3/2016_Fall,2016-09-08,85,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:10:21.071066 UTC,2016-09-08 22:43:32.383367 UTC,7.971725746478878,35.036760355792104,274.946635,71,565.9925280000003
90o1r4t, MITx/8.01r_3/2016_Fall,2016-09-08,277,0,0,9,78,0,0,40,10,3,3,259.85193947407015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:19:16.928746 UTC,19.523190532075468,48.47568255140133,292.072136,265,5173.645490999998
ae8s777, MITx/8.01r_3/2016_Fall,2016-09-08,318,3,6,0,112,0,0,45,0,0,0,0.0,0,0,0,20,53,0,0,0,0,5,0,0,0,0,2016-09-08 13:42:26.448274 UTC,2016-09-08 21:42:45.181632 UTC,18.211034409240934,42.27750301329967,272.760696,303,5517.943426000005
8v6ey4g, MITx/8.01r_3/2016_Fall,2016-09-08,414,2,10,5,108,0,0,108,0,4,5,230.75692689492647,0,0,0,2,12,0,0,0,0,2,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 19:44:08.153045 UTC,13.573452064516141,33.684606333899566,290.328908,403,5470.101182000004
cyxgkj9, MITx/8.01r_3/2016_Fall,2016-09-08,404,0,2,0,172,0,0,13,0,0,0,0.0,0,0,0,25,110,0,0,0,0,5,0,0,0,0,2016-09-08 13:18:19.641232 UTC,2016-09-08 21:09:58.198295 UTC,14.331416779187816,37.872139164221146,297.30194700000004,394,5646.578210999999
rf1gqm9, MITx/8.01r_3/2016_Fall,2016-09-08,76,0,0,24,0,0,0,2,14,8,4,668.1860612784727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 01:04:26.098483 UTC,20.707290013333328,44.36568445779115,240.59545699999998,75,1553.046751
n4rzdiy, MITx/8.01r_3/2016_Fall,2016-09-08,237,0,9,0,106,0,0,11,0,0,0,0.0,0,0,0,20,62,0,0,0,0,5,0,0,0,0,2016-09-08 00:24:33.746907 UTC,2016-09-08 19:47:39.154721 UTC,19.098859233480173,46.214137077687845,279.221521,227,4335.441045999999
7qj0ukr, MITx/8.01r_3/2016_Fall,2016-09-08,306,0,7,0,132,0,0,30,0,0,0,0.0,0,0,0,25,82,0,0,0,0,5,0,0,0,0,2016-09-08 02:19:02.837788 UTC,2016-09-08 23:43:30.308188 UTC,18.192932520134235,42.44264805426556,261.730754,298,5421.493891000002
47aruk2, MITx/8.01r_3/2016_Fall,2016-09-08,92,0,5,6,22,0,0,0,0,7,5,262.45306176788813,0,0,0,24,94,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 20:46:52.407399 UTC,16.557662555555556,38.64738570175817,250.438745,90,1490.18963
l2r20jz, MITx/8.01r_3/2016_Fall,2016-09-08,16,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,20,33,0,0,0,0,5,0,0,0,0,2016-09-08 22:55:29.317592 UTC,2016-09-08 22:56:51.244584 UTC,5.461799466666665,7.424083571162465,26.212173,15,81.926992
fke3v8v, MITx/8.01r_3/2016_Fall,2016-09-08,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,2016-09-08 23:09:15.814771 UTC,2016-09-08 23:10:16.642283 UTC,12.1655024,14.536173347632925,36.605635,5,60.82751200000001
296j5cx, MITx/8.01r_3/2016_Fall,2016-09-08,236,0,0,7,19,0,0,7,18,7,4,571.9388952208947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 21:53:21.220091 UTC,18.34919149553572,42.630897333668216,271.326042,224,4110.218895000001
c6ufsrg, MITx/8.01r_3/2016_Fall,2016-09-08,15,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 13:08:40.59007 UTC,2016-09-08 13:09:46.5008 UTC,4.707909285714286,6.017196086812676,19.4249,14,65.91073
jcon4qg, MITx/8.01r_3/2016_Fall,2016-09-08,138,0,2,10,25,0,0,7,3,6,5,262.1496918197556,0,0,0,25,84,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:27:39.976622 UTC,14.772570420634926,32.52928749250474,199.780986,126,1861.3438730000007
kyohi4j, MITx/8.01r_3/2016_Fall,2016-09-08,107,0,0,1,32,0,0,31,0,0,1,0.0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:21:13.712012 UTC,25.092739770833337,54.99605035560834,254.73652599999997,96,2408.9030180000004
7oth4p4, MITx/8.01r_3/2016_Fall,2016-09-08,199,0,3,2,26,0,0,5,0,1,2,1.655807150680542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:58:10.512401 UTC,13.935238167512695,42.39883220189847,299.74421,197,2745.2419190000005
36dfnqh, MITx/8.01r_3/2016_Fall,2016-09-08,190,0,8,7,68,0,0,0,3,8,6,353.9856891551565,0,0,0,20,45,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:24:03.949527 UTC,13.549823868852455,34.93177765418529,280.645946,183,2479.617768
4nv45bt, MITx/8.01r_3/2016_Fall,2016-09-08,229,0,4,17,68,0,0,7,12,5,3,184.31741102670293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 21:04:37.395385 UTC,16.865770911214955,41.2236559343486,266.509959,214,3609.274975
b98y0ff, MITx/8.01r_3/2016_Fall,2016-09-08,257,4,1,3,107,0,0,32,0,2,1,92.04431199809264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:41:13.089023 UTC,21.9240159246862,54.044918386122724,297.71687799999995,239,5239.839806000002
2vmch5z, MITx/8.01r_3/2016_Fall,2016-09-08,159,3,0,14,26,0,0,26,0,3,4,643.1959969856949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 21:56:09.161408 UTC,15.381548161971828,34.1497056147645,156.621964,142,2184.179839
hmegb3c, MITx/8.01r_3/2016_Fall,2016-09-08,86,0,1,0,45,0,0,1,0,0,0,0.0,0,0,0,5,46,0,0,0,0,0,0,0,0,0,2016-09-08 00:33:47.71583 UTC,2016-09-08 23:58:26.690915 UTC,17.90188341249999,53.96415162714105,284.946833,80,1432.1506729999994
0beasht, MITx/8.01r_3/2016_Fall,2016-09-08,13,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,20,77,0,0,0,0,5,0,0,0,0,2016-09-08 03:02:47.288988 UTC,2016-09-08 03:11:27.356579 UTC,10.26397590909091,22.351245977117234,75.884597,11,112.90373500000001
5luzoc6, MITx/8.01r_3/2016_Fall,2016-09-08,156,0,1,0,69,0,0,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 03:27:35.465011 UTC,2016-09-08 23:56:11.602363 UTC,18.195717602649008,41.42703439123489,258.578645,151,2747.553358000001
2o09qs8, MITx/8.01r_3/2016_Fall,2016-09-08,35,0,1,0,6,0,0,4,0,0,0,0.0,0,0,0,20,80,0,0,0,0,5,0,0,0,0,2016-09-08 03:34:29.453975 UTC,2016-09-08 05:22:22.283506 UTC,14.9076926969697,41.1798634100539,233.315354,33,491.9538590000001
cz1ir0n, MITx/8.01r_3/2016_Fall,2016-09-08,133,0,0,10,22,0,0,10,0,7,8,335.8489960953674,0,0,0,20,46,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:59:30.070602 UTC,10.631193895161292,29.01897009173781,233.41724,124,1318.268043
3v6bnnh, MITx/8.01r_3/2016_Fall,2016-09-08,243,0,2,6,98,0,0,7,0,6,6,353.7458893034473,0,0,0,20,47,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:15:22.940028 UTC,20.185195153846145,46.40981470886504,296.21133,234,4723.335665999998
ad4ycu7, MITx/8.01r_3/2016_Fall,2016-09-08,61,0,3,1,16,0,0,0,0,0,1,0.0,0,0,0,25,78,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 20:34:10.39956 UTC,18.87825928333333,41.916583708272476,226.964621,60,1132.695557
vn1nr7u, MITx/8.01r_3/2016_Fall,2016-09-08,92,0,0,0,4,0,0,22,0,3,1,0.0,0,0,0,5,31,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:05:14.432708 UTC,23.2015262804878,48.22173182150189,277.974734,82,1902.525155
5sdzsxk, MITx/8.01r_3/2016_Fall,2016-09-08,21,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,22,128,0,0,0,0,5,0,0,0,0,2016-09-08 22:41:59.324319 UTC,2016-09-08 22:42:53.542194 UTC,2.71089375,2.3962950019132028,7.800742999999999,20,54.217875
jnwe2gg, MITx/8.01r_3/2016_Fall,2016-09-08,168,0,2,6,59,0,0,3,0,6,6,353.68954952814687,0,0,0,25,54,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 20:48:17.077902 UTC,16.514877569696964,32.54518266385168,183.447375,165,2724.954798999999
scc6vb0, MITx/8.01r_3/2016_Fall,2016-09-08,484,0,12,39,27,0,0,47,17,21,5,167.79721989891053,0,0,0,5,38,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:55:59.156694 UTC,12.327332271551715,34.18585263703111,273.809211,464,5719.882173999994
psgxuej, MITx/8.01r_3/2016_Fall,2016-09-08,217,0,4,3,94,0,0,20,3,3,1,92.04133458448558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 20:13:44.039428 UTC,8.746932746268655,25.725317599827882,246.12551000000002,201,1758.1334819999993
3fcfth5, MITx/8.01r_3/2016_Fall,2016-09-08,342,0,10,10,123,0,0,3,0,6,6,352.67067869863894,0,0,0,25,88,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:46:18.825312 UTC,13.426088988095248,34.4364669076754,233.009452,336,4511.1659000000045
zerihfp, MITx/8.01r_3/2016_Fall,2016-09-08,258,0,5,1,83,0,0,43,0,1,1,4.552047406926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:31:42.213643 UTC,18.932635115999997,43.58816078887806,273.14952400000004,250,4733.1587789999985
d3upe85, MITx/8.01r_3/2016_Fall,2016-09-08,122,0,0,0,5,0,0,41,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:03:52.506975 UTC,2016-09-08 20:50:44.345156 UTC,22.091921807339453,59.50677134877054,292.410272,109,2408.0194770000007
12wzveh, MITx/8.01r_3/2016_Fall,2016-09-08,15,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,25,104,0,0,0,0,5,0,0,0,0,2016-09-08 23:39:07.655229 UTC,2016-09-08 23:40:08.133997 UTC,4.319912,3.6368509108566816,11.123191,14,60.478768
wnnz3rt, MITx/8.01r_3/2016_Fall,2016-09-08,234,2,1,15,43,0,0,5,0,12,6,303.11039250926206,0,0,0,25,58,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 22:00:07.160716 UTC,13.610323105726867,36.47723798660964,266.493157,227,3089.5433449999987
fln1zpr, MITx/8.01r_3/2016_Fall,2016-09-08,41,1,0,0,0,0,0,2,0,0,0,0.0,0,0,0,25,122,0,0,0,0,5,0,0,0,0,2016-09-08 18:02:38.330678 UTC,2016-09-08 23:51:53.462451 UTC,13.940096486486485,34.11385635843721,196.52593000000002,37,515.78357
mco4i2q, MITx/8.01r_3/2016_Fall,2016-09-08,255,1,2,0,140,0,0,8,0,0,0,0.0,0,0,0,5,69,0,0,0,0,0,0,0,0,0,2016-09-08 00:32:46.472081 UTC,2016-09-08 19:27:17.151256 UTC,14.107505287449387,37.064292480173954,287.021268,247,3484.553805999999
gslxkj3, MITx/8.01r_3/2016_Fall,2016-09-08,279,3,3,8,59,0,0,25,0,7,3,319.7813032832413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 21:39:59.904805 UTC,16.8385246119403,46.159711115540816,291.8058,268,4512.724596000001
533gfeo, MITx/8.01r_3/2016_Fall,2016-09-08,263,0,5,0,130,0,0,2,0,0,0,0.0,0,0,0,25,78,0,0,0,0,5,0,0,0,0,2016-09-08 00:21:40.791823 UTC,2016-09-08 23:59:05.614308 UTC,21.89573790763054,48.32946074853551,277.480083,249,5452.038739000004
5xkczkz, MITx/8.01r_3/2016_Fall,2016-09-08,100,1,0,0,0,0,0,3,0,0,0,0.0,0,0,0,16,46,0,0,0,0,3,0,0,0,0,2016-09-08 03:35:18.631774 UTC,2016-09-08 03:41:36.294117 UTC,3.8147711414141416,11.089507680381887,99.15519300000001,99,377.662343
6cwpeff, MITx/8.01r_3/2016_Fall,2016-09-08,357,0,2,0,80,0,0,62,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:02:17.70963 UTC,2016-09-08 16:25:57.177777 UTC,14.335330715542526,33.498709131100995,222.929736,341,4888.347774000002
h29zaj7, MITx/8.01r_3/2016_Fall,2016-09-08,229,10,1,0,37,0,0,45,0,0,0,0.0,0,0,0,16,93,0,0,0,0,5,0,0,0,0,2016-09-08 13:09:03.405582 UTC,2016-09-08 22:09:04.3192 UTC,13.60992029493088,31.496836041847352,205.359864,217,2953.3527040000013
ybgypw9, MITx/8.01r_3/2016_Fall,2016-09-08,71,1,2,5,4,0,0,17,2,4,1,35.0,0,0,0,22,84,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 16:41:26.353767 UTC,5.365539371428572,8.654421679528625,39.125852,70,375.58775600000007
53hydha, MITx/8.01r_3/2016_Fall,2016-09-08,10,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 16:05:22.296016 UTC,2016-09-08 16:06:09.453113 UTC,5.239677444444445,4.626230815346444,12.847215,9,47.15709700000001
w1ifybk, MITx/8.01r_3/2016_Fall,2016-09-08,107,16,3,2,8,0,0,2,0,2,2,76.55302005149841,0,0,0,25,54,0,0,0,0,5,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 23:51:34.733958 UTC,11.610171320754723,23.2331414765311,170.503173,106,1230.6781600000004
gxwcv9x, MITx/8.01r_3/2016_Fall,2016-09-08,98,0,0,0,0,0,0,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 03:13:23.926431 UTC,2016-09-08 21:09:49.97497 UTC,14.28719982222222,37.9700687053944,270.842435,90,1285.8479839999998
j1d50h0, MITx/8.01r_3/2016_Fall,2016-09-08,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 15:15:41.458029 UTC,2016-09-08 15:15:43.883374 UTC,2.425345,,2.425345,1,2.425345
vzjekyz, MITx/8.01r_3/2016_Fall,2016-09-08,11,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 14:37:31.338822 UTC,2016-09-08 20:05:13.103177 UTC,35.715372888888886,97.12207809124666,294.65722999999997,9,321.438356
w5s12gm, MITx/8.01r_3/2016_Fall,2016-09-08,144,0,5,1,49,0,0,16,0,0,1,0.007999897003173826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 00:00:00 UTC,2016-09-08 21:40:25.333312 UTC,21.101365918518507,45.88048091841974,298.275507,135,2848.684398999999
x9sqpre, MITx/8.01r_3/2016_Fall,2016-09-08,12,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-08 18:55:38.652735 UTC,2016-09-08 19:02:20.06144 UTC,6.359981200000001,7.322055630538368,20.830573,10,63.59981200000001
1fvdmne, MITx/8.01r_3/2016_Fall,2016-09-08,146,0,1,0,20,0,0,4,0,0,0,0.0,0,0,0,24,101,0,0,0,0,5,0,0,0,0,2016-09-08 01:53:40.641225 UTC,2016-09-08 15:19:53.13207 UTC,14.005277340579712,36.18648381890455,230.159527,138,1932.728273
ltmrbfs, MITx/8.01r_3/2016_Fall,2016-09-09,174,0,0,38,4,0,0,3,2,33,8,1989.2860299980925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-09 00:00:00 UTC,2016-09-09 17:33:31.472691 UTC,17.86071716265061,34.46632576440897,281.155753,166,2964.879049000001
ftkqmsf, MITx/8.01r_3/2016_Fall,2016-09-09,47,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-09 20:15:07.395466 UTC,2016-09-09 21:07:09.038894 UTC,9.657048511627908,22.48607391164582,124.420649,43,415.25308600000005
rf1gqm9, MITx/8.01r_3/2016_Fall,2016-09-09,47,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,20,62,0,0,0,0,5,0,0,0,0,2016-09-09 00:44:29.995699 UTC,2016-09-09 14:17:17.712574 UTC,7.47487258974359,18.497873571613727,112.95835100000001,39,291.520031
n4rzdiy, MITx/8.01r_3/2016_Fall,2016-09-09,108,0,2,0,28,0,0,6,0,0,0,0.0,0,0,0,4,76,0,0,0,0,0,0,0,0,0,2016-09-09 00:51:57.932848 UTC,2016-09-09 22:46:26.883095 UTC,18.459325448979595,45.948319264738636,244.870929,98,1809.0138940000002
8v6ey4g, MITx/8.01r_3/2016_Fall,2016-09-09,52,0,0,0,0,0,0,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-09 02:20:05.266389 UTC,2016-09-09 23:05:00.988928 UTC,7.562793886363635,9.986861538142909,45.049504,44,332.7629309999999
cyxgkj9, MITx/8.01r_3/2016_Fall,2016-09-09,149,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-09-09 01:42:05.541594 UTC,2016-09-09 14:40:52.969431 UTC,25.76557825531915,47.91397394613906,291.81622999999996,141,3632.946534000001
